time;UTC;ID;cloudiness;hpa;rh;rainfall;snowdepth;t_mean;t_min;t_max;t_dewpoint;visibility;wind_direction;gust_speed;wind_speed;lamposumma_v;radiation
2008-01-01;0;1;0.2608695652173913;1048.682608695652;90.65217391304348;0.0;51.26086956521739;-11.726086956521739;-12.9;-9.9;-12.93913043478261;;203.8695652173913;5.933333333333334;3.4666666666666663;0.0;
2008-01-02;0;1;7.833333333333333;1049.7500000000002;93.0;0.0;51.958333333333336;-9.0;-12.0;-6.3;-9.9125;;209.54166666666666;7.425000000000001;3.754166666666666;0.0;
2008-01-03;0;1;7.458333333333333;1048.9958333333334;93.95833333333333;0.0;52.0;-7.954166666666666;-9.3;-6.4;-8.745833333333332;;218.95833333333334;9.158333333333335;4.7124999999999995;0.0;
2008-01-04;0;1;6.0;1047.658333333333;92.5;0.0;51.75;-9.395833333333334;-11.1;-7.8;-10.395833333333334;;206.875;7.495833333333333;3.7624999999999997;0.0;
2008-01-05;0;1;7.541666666666667;1035.3583333333333;89.25;0.0;52.375;-13.016666666666671;-15.3;-10.1;-14.416666666666666;;153.04166666666666;5.045833333333333;2.8249999999999993;0.0;
2008-01-06;0;1;6.333333333333333;1022.5750000000002;88.375;0.0;53.416666666666664;-13.850000000000003;-18.8;-12.0;-15.341666666666661;;148.66666666666666;3.995833333333333;2.3625000000000003;0.0;
2008-01-07;0;1;7.833333333333333;1014.9041666666667;89.45833333333333;0.0;55.0;-12.60416666666667;-16.8;-9.1;-13.966666666666667;;161.95833333333334;4.5125;2.6166666666666667;0.0;
2008-01-08;0;1;7.458333333333333;1009.9166666666669;95.20833333333333;0.2;55.958333333333336;-6.220833333333334;-8.6;-4.0;-6.829166666666667;;210.58333333333334;7.220833333333332;3.733333333333333;0.0;
2008-01-09;0;1;7.333333333333333;1009.3916666666665;97.66666666666667;0.0;55.25;-3.2375000000000003;-3.9;-2.8;-3.5541666666666667;;220.83333333333334;6.433333333333334;3.5875000000000004;0.0;
2008-01-10;0;1;7.958333333333333;1002.8083333333333;95.04166666666667;3.4000000000000004;56.541666666666664;-6.7250000000000005;-7.9;-3.9;-7.3791666666666655;;115.54166666666667;3.6458333333333326;2.120833333333333;0.0;
2008-01-11;0;1;7.0;995.9374999999999;96.70833333333333;2.2;61.583333333333336;-4.3708333333333345;-7.6;-1.9;-4.8041666666666645;;145.04166666666666;3.9666666666666672;2.2458333333333327;0.0;
2008-01-12;0;1;7.75;998.7541666666667;96.125;0.2;63.416666666666664;-5.583333333333333;-6.7;-4.1;-6.112499999999998;;34.791666666666664;3.5625;2.1125000000000003;0.0;
2008-01-13;0;1;7.833333333333333;997.5541666666663;95.45833333333333;1.5;63.458333333333336;-6.333333333333333;-7.8;-5.3;-6.937500000000001;;124.25;4.041666666666667;2.4708333333333337;0.0;
2008-01-14;0;1;2.9166666666666665;1003.1916666666665;89.58333333333333;0.1;63.75;-12.912500000000001;-17.6;-8.2;-14.262499999999998;;182.91666666666666;1.9666666666666668;1.3625;0.0;
2008-01-15;0;1;7.916666666666667;991.6916666666665;95.95833333333333;3.2;65.375;-4.624999999999999;-16.0;-0.3;-5.154166666666668;;194.95833333333334;7.3500000000000005;4.191666666666666;0.0;
2008-01-16;0;1;7.0;990.7333333333335;99.0;3.2;64.5;-0.15;-0.7;0.2;-0.24583333333333332;;195.79166666666666;8.279166666666667;4.541666666666667;0.0;
2008-01-17;0;1;7.958333333333333;999.1291666666666;97.125;9.100000000000001;72.95833333333333;-3.6125000000000003;-8.7;-0.8;-3.9999999999999996;;188.0;4.6125;2.85;0.0;
2008-01-18;0;1;6.708333333333333;1011.3208333333332;91.5;0.0;75.20833333333333;-10.808333333333332;-13.1;-8.5;-11.904166666666667;;122.875;2.2041666666666666;1.4208333333333334;0.0;
2008-01-19;0;1;8.0;994.4166666666665;97.83333333333333;9.399999999999997;77.95833333333333;-3.308333333333333;-8.6;-1.4;-3.629166666666666;;109.58333333333333;5.533333333333334;3.2125;0.0;
2008-01-20;0;1;7.916666666666667;989.6249999999999;97.41666666666667;1.2;82.58333333333333;-3.3125;-3.9;-2.4;-3.674999999999999;;31.375;5.737500000000001;3.4999999999999996;0.0;
2008-01-21;0;1;7.0;997.2333333333336;94.79166666666667;0.1;82.75;-3.6666666666666665;-5.9;-2.4;-4.354166666666667;;23.041666666666668;9.704166666666667;5.541666666666667;0.0;
2008-01-22;0;1;6.333333333333333;1011.5833333333331;91.54166666666667;0.0;81.625;-6.783333333333334;-9.9;-5.4;-7.920833333333333;;186.04166666666666;5.425;3.237499999999999;0.0;
2008-01-23;0;1;0.5;1015.125;88.75;0.0;80.375;-11.095833333333331;-13.7;-7.4;-12.570833333333335;;234.70833333333334;6.3;3.795833333333333;0.0;
2008-01-24;0;1;8.291666666666666;994.3416666666667;93.79166666666667;5.1000000000000005;81.375;-7.350000000000001;-9.8;-5.2;-8.145833333333332;;155.45833333333334;9.045833333333333;5.2125;0.0;
2008-01-25;0;1;4.375;986.2333333333332;90.08333333333333;0.0;82.66666666666667;-12.433333333333332;-15.8;-8.3;-13.733333333333333;;175.5;2.4916666666666667;1.3666666666666665;0.0;
2008-01-26;0;1;6.458333333333333;985.7083333333334;87.0;0.8;81.95833333333333;-15.7875;-20.0;-11.5;-17.45;;141.58333333333334;1.1291666666666667;0.7041666666666666;0.0;
2008-01-27;0;1;1.9166666666666667;996.7249999999999;91.20833333333333;0.0;82.91666666666667;-10.458333333333334;-16.8;-5.4;-11.595833333333331;;293.1666666666667;5.3625;3.375;0.0;
2008-01-28;0;1;4.541666666666667;1002.9166666666666;93.54166666666667;0.3;81.41666666666667;-7.629166666666666;-9.6;-4.2;-8.491666666666665;;212.0;7.683333333333333;4.312500000000001;0.0;
2008-01-29;0;1;1.1666666666666667;990.1583333333333;91.5;0.6;80.83333333333333;-3.754166666666667;-5.2;-2.3;-4.929166666666666;;247.16666666666666;14.133333333333333;8.512500000000001;0.0;
2008-01-30;0;1;4.541666666666667;994.5208333333335;87.70833333333333;0.0;79.625;-6.875;-9.9;-4.6;-8.5875;;245.79166666666666;10.070833333333333;6.054166666666667;0.0;
2008-01-31;0;1;5.416666666666667;996.1458333333331;87.70833333333333;0.0;78.91666666666667;-15.025;-18.2;-8.6;-16.591666666666665;;199.875;2.2541666666666673;1.4708333333333332;0.0;
2008-02-01;0;1;7.833333333333333;989.5666666666666;91.70833333333333;6.7;82.41666666666667;-10.066666666666665;-17.4;-3.4;-11.133333333333333;;109.45833333333333;5.4375;2.9;0.0;
2008-02-02;0;1;7.791666666666667;984.4124999999999;96.79166666666667;3.3000000000000003;89.16666666666667;-4.316666666666666;-5.3;-3.2;-4.733333333333333;;165.91666666666666;5.354166666666668;3.141666666666666;0.0;
2008-02-03;0;1;5.041666666666667;995.729166666667;94.125;0.0;87.58333333333333;-7.708333333333333;-12.1;-5.2;-8.479166666666666;;214.625;1.925;1.0375;0.0;
2008-02-04;0;1;1.375;1011.3583333333335;90.375;0.0;86.33333333333333;-12.025;-15.8;-8.0;-13.279166666666669;;136.83333333333334;2.2125;1.2333333333333334;0.0;
2008-02-05;0;1;7.208333333333333;1019.5666666666667;87.125;0.0;85.25;-16.4625;-17.5;-13.8;-18.08333333333333;;79.83333333333333;1.5583333333333336;0.7333333333333333;0.0;
2008-02-06;0;1;7.75;1018.6749999999998;92.375;0.2;86.41666666666667;-9.608333333333333;-15.5;-5.6;-10.600000000000003;;116.04166666666667;3.3416666666666663;1.9041666666666666;0.0;
2008-02-07;0;1;7.958333333333333;1019.2374999999998;97.16666666666667;0.9;86.95833333333333;-3.9083333333333328;-5.4;-3.0;-4.270833333333334;;195.33333333333334;6.920833333333334;3.829166666666667;0.0;
2008-02-08;0;1;7.333333333333333;1020.3416666666667;96.45833333333333;0.0;85.41666666666667;-4.749999999999999;-6.6;-3.3;-5.229166666666666;;224.91666666666666;5.2625;2.8083333333333336;0.0;
2008-02-09;0;1;1.4583333333333333;1030.4708333333335;92.54166666666667;0.0;84.29166666666667;-9.637500000000001;-13.7;-5.6;-10.612500000000002;;187.66666666666666;3.162500000000001;1.825;0.0;
2008-02-10;0;1;5.916666666666667;1025.8583333333333;97.875;0.1;84.16666666666667;-2.75;-6.7;-0.9;-3.0375;;228.29166666666666;8.125;4.3999999999999995;0.0;
2008-02-11;0;1;1.9166666666666667;1028.4708333333333;95.20833333333333;0.0;83.45833333333333;-4.4;-7.0;-2.7;-5.058333333333334;;219.29166666666666;5.999999999999999;3.483333333333333;0.0;
2008-02-12;0;1;4.916666666666667;1012.4291666666667;95.125;0.0;82.625;-2.4916666666666667;-5.9;0.4;-3.166666666666666;;229.83333333333334;10.320833333333333;5.8083333333333345;0.0;
2008-02-13;0;1;4.333333333333333;1003.7166666666668;87.58333333333333;3.9000000000000004;83.0;-4.754166666666667;-7.6;-0.9;-6.495833333333333;;287.6666666666667;12.029166666666667;7.045833333333333;0.0;
2008-02-14;0;1;4.625;1021.1083333333332;80.08333333333333;0.0;83.625;-8.529166666666667;-10.7;-7.0;-11.329166666666667;;316.1666666666667;10.583333333333334;6.083333333333333;0.0;
2008-02-15;0;1;1.0416666666666667;1035.6249999999998;81.75;0.0;83.0;-12.562500000000002;-14.5;-10.1;-15.029166666666669;;301.9583333333333;5.508333333333333;3.295833333333334;0.0;
2008-02-16;0;1;5.208333333333333;1011.979166666667;87.54166666666667;0.0;82.04166666666667;-6.916666666666667;-12.2;-2.5;-8.625000000000002;;235.70833333333334;11.208333333333336;6.320833333333332;0.0;
2008-02-17;0;1;2.6666666666666665;1001.9375;84.25;0.0;81.0;-6.079166666666666;-7.8;-4.8;-8.304166666666667;;277.0;6.595833333333332;3.5374999999999996;0.0;
2008-02-18;0;1;4.875;1000.9958333333335;80.29166666666667;0.0;81.0;-6.820833333333333;-8.0;-5.5;-9.629166666666668;;302.0416666666667;7.358333333333334;4.216666666666668;0.0;
2008-02-19;0;1;3.6666666666666665;1007.4791666666666;85.08333333333333;0.0;80.95833333333333;-8.725;-12.7;-7.1;-10.799999999999999;;302.3333333333333;5.3;3.2874999999999996;0.0;
2008-02-20;0;1;4.25;1007.2208333333333;89.25;0.2;81.125;-9.770833333333334;-14.8;-5.5;-11.237499999999999;;244.75;3.883333333333334;2.5749999999999997;0.0;
2008-02-21;0;1;7.458333333333333;992.0124999999999;96.25;0.4;81.6086956521739;-4.3625;-7.2;-2.7;-4.870833333333333;;180.125;5.608333333333334;3.1458333333333335;0.0;
2008-02-22;0;1;8.041666666666666;970.0416666666669;96.625;11.6;86.875;-3.7458333333333336;-7.2;-2.4;-4.204166666666667;;105.95833333333333;7.170833333333335;3.991666666666666;0.0;
2008-02-23;0;1;3.1666666666666665;991.0291666666666;87.95833333333333;1.1;95.91666666666667;-12.654166666666667;-18.9;-7.6;-14.229166666666664;;111.29166666666667;4.837500000000001;2.899999999999999;0.0;
2008-02-24;0;1;6.75;991.3916666666669;87.91666666666667;0.0;95.25;-14.225;-19.0;-10.5;-15.758333333333338;;147.25;5.679166666666667;3.545833333333333;0.0;
