OmaTunniste;OmaIta;OmaPohjoinen;Kunta;siteid;aika;vuosi;kk;paiva;longitude;latitude;t_mean;t_max;t_min;rainfall;radiation;hpa;lamposumma_v;rainfall_v
1;3065793;6713718;Amaa;246;20040716;2004;7;16;3075000;6715000;15.7;16.5;16.1;11.0;23598;15.36;326.3;200.0
1;3065793;6713718;Amaa;246;20040717;2004;7;17;3075000;6715000;15.8;15.9;16.3;0.0;27529;16.47;337.1;200.0
1;3065793;6713718;Amaa;246;20040718;2004;7;18;3075000;6715000;16.6;16.1;18.0;0.0;25456;16.98;348.70000000000005;200.0
1;3065793;6713718;Amaa;246;20040719;2004;7;19;3075000;6715000;16.1;16.9;17.5;10.0;10022;17.95;359.80000000000007;210.0
1;3065793;6713718;Amaa;246;20040720;2004;7;20;3075000;6715000;16.4;17.9;14.1;0.0;24246;16.59;371.20000000000005;210.0
1;3065793;6713718;Amaa;246;20040721;2004;7;21;3075000;6715000;17.0;17.7;17.4;0.0;20358;17.15;383.20000000000005;210.0
1;3065793;6713718;Amaa;246;20040722;2004;7;22;3075000;6715000;18.1;18.7;18.5;0.0;24505;17.28;396.30000000000007;210.0
1;3065793;6713718;Amaa;246;20040723;2004;7;23;3075000;6715000;17.5;17.7;18.1;9.0;11426;17.78;408.80000000000007;219.0
1;3065793;6713718;Amaa;246;20040724;2004;7;24;3075000;6715000;17.1;16.9;17.2;3.0;7376;19.07;420.9000000000001;222.0
1;3065793;6713718;Amaa;246;20040725;2004;7;25;3075000;6715000;17.3;18.6;15.4;0.0;23825;15.37;433.2000000000001;222.0
1;3065793;6713718;Amaa;246;20040726;2004;7;26;3075000;6715000;15.9;17.3;15.7;0.0;14180;15.74;444.1000000000001;222.0
1;3065793;6713718;Amaa;246;20040727;2004;7;27;3075000;6715000;16.1;17.3;14.8;0.0;13478;16.01;455.2000000000001;222.0
1;3065793;6713718;Amaa;246;20040728;2004;7;28;3075000;6715000;17.1;18.0;15.9;0.0;25240;16.92;467.3000000000001;222.0
1;3065793;6713718;Amaa;246;20040729;2004;7;29;3075000;6715000;17.7;18.1;17.2;0.0;26881;16.4;480.0000000000001;222.0
1;3065793;6713718;Amaa;246;20040730;2004;7;30;3075000;6715000;17.1;18.5;16.6;0.0;14591;17.28;492.10000000000014;222.0
1;3065793;6713718;Amaa;246;20040731;2004;7;31;3075000;6715000;17.4;18.8;16.5;0.0;23954;17.74;504.5000000000001;222.0
1;3065793;6713718;Amaa;246;20040801;2004;8;1;3075000;6715000;17.3;17.9;16.9;0.0;16880;18.21;516.8000000000001;222.0
1;3065793;6713718;Amaa;246;20040802;2004;8;2;3075000;6715000;16.4;17.6;16.2;0.0;13878;18.6;528.2;222.0
1;3065793;6713718;Amaa;246;20040803;2004;8;3;3075000;6715000;17.8;18.5;16.3;0.0;11405;19.66;541.0;222.0
1;3065793;6713718;Amaa;246;20040804;2004;8;4;3075000;6715000;18.2;19.8;17.4;0.0;24278;20.81;554.2;222.0
1;3065793;6713718;Amaa;246;20040805;2004;8;5;3075000;6715000;18.8;19.1;19.2;3.0;22550;20.83;568.0;225.0
1;3065793;6713718;Amaa;246;20040806;2004;8;6;3075000;6715000;19.4;19.1;20.3;0.0;23166;21.37;582.4;225.0
1;3065793;6713718;Amaa;246;20040807;2004;8;7;3075000;6715000;20.1;21.1;20.1;0.0;22820;20.57;597.5;225.0
1;3065793;6713718;Amaa;246;20040808;2004;8;8;3075000;6715000;20.0;21.4;20.7;0.0;23749;20.86;612.5;225.0
1;3065793;6713718;Amaa;246;20040809;2004;8;9;3075000;6715000;20.5;20.7;20.6;0.0;24300;21.54;628.0;225.0
1;3065793;6713718;Amaa;246;20040810;2004;8;10;3075000;6715000;20.8;21.6;20.3;0.0;21956;19.58;643.8;225.0
1;3065793;6713718;Amaa;246;20040811;2004;8;11;3075000;6715000;20.3;21.6;19.8;0.0;22086;18.7;659.0999999999999;225.0
1;3065793;6713718;Amaa;246;20040812;2004;8;12;3075000;6715000;18.5;20.1;17.7;11.0;20768;13.33;672.5999999999999;236.0
1;3065793;6713718;Amaa;246;20040813;2004;8;13;3075000;6715000;15.7;18.7;14.9;0.0;18878;12.3;683.3;236.0
1;3065793;6713718;Amaa;246;20040814;2004;8;14;3075000;6715000;15.2;15.4;13.3;1.0;23285;11.07;693.5;237.0
1;3065793;6713718;Amaa;246;20040815;2004;8;15;3075000;6715000;17.4;18.1;16.5;0.0;19937;14.4;705.9;237.0
1;3065793;6713718;Amaa;246;20040816;2004;8;16;3075000;6715000;15.8;18.2;15.3;1.0;11902;11.67;716.6999999999999;238.0
1;3065793;6713718;Amaa;246;20040817;2004;8;17;3075000;6715000;17.2;17.9;16.3;5.0;16340;17.03;728.9;243.0
1;3065793;6713718;Amaa;246;20040818;2004;8;18;3075000;6715000;15.4;16.2;13.6;0.0;15541;14.31;739.3;243.0
1;3065793;6713718;Amaa;246;20040819;2004;8;19;3075000;6715000;17.1;18.0;16.5;0.0;11848;17.54;751.4;243.0
1;3065793;6713718;Amaa;246;20040820;2004;8;20;3075000;6715000;17.7;18.7;16.0;1.0;17237;17.79;764.1;244.0
1;3065793;6713718;Amaa;246;20040821;2004;8;21;3075000;6715000;17.8;19.0;16.4;0.0;18230;16.2;776.9;244.0
1;3065793;6713718;Amaa;246;20040822;2004;8;22;3075000;6715000;15.7;18.0;14.6;2.0;21676;12.79;787.6;246.0
1;3065793;6713718;Amaa;246;20040823;2004;8;23;3075000;6715000;13.7;15.8;12.0;1.0;11729;11.02;796.3000000000001;247.0
1;3065793;6713718;Amaa;246;20040824;2004;8;24;3075000;6715000;14.3;15.4;13.5;0.0;19159;10.58;805.6;247.0
1;3065793;6713718;Amaa;246;20040825;2004;8;25;3075000;6715000;15.8;16.1;16.3;1.0;16880;13.42;816.4;248.0
1;3065793;6713718;Amaa;246;20040826;2004;8;26;3075000;6715000;15.2;16.3;14.5;8.0;9331;15.18;826.6;256.0
1;3065793;6713718;Amaa;246;20040827;2004;8;27;3075000;6715000;15.6;16.6;14.8;5.0;14062;15.57;837.2;261.0
1;3065793;6713718;Amaa;246;20040828;2004;8;28;3075000;6715000;15.8;17.7;14.8;0.0;10519;15.16;848.0;261.0
1;3065793;6713718;Amaa;246;20040829;2004;8;29;3075000;6715000;15.5;16.7;14.3;0.0;13770;13.97;858.5;261.0
1;3065793;6713718;Amaa;246;20040830;2004;8;30;3075000;6715000;15.6;16.0;15.7;1.0;18533;16.17;869.1;262.0
1;3065793;6713718;Amaa;246;20040831;2004;8;31;3075000;6715000;15.9;16.7;16.2;0.0;11480;16.65;880.0;262.0
1;3065793;6713718;Amaa;246;20040901;2004;9;1;3075000;6715000;16.1;16.3;15.3;4.0;17464;16.08;891.1;266.0
1;3065793;6713718;Amaa;246;20040902;2004;9;2;3075000;6715000;15.5;17.5;15.1;2.0;17269;16.29;901.6;268.0
1;3065793;6713718;Amaa;246;20040903;2004;9;3;3075000;6715000;14.1;14.3;13.7;0.0;5162;15.07;910.7;268.0
1;3065793;6713718;Amaa;246;20040904;2004;9;4;3075000;6715000;14.7;15.3;14.2;0.0;3208;16.69;920.4000000000001;268.0
1;3065793;6713718;Amaa;246;20040905;2004;9;5;3075000;6715000;16.7;18.0;15.2;0.0;15541;16.47;932.1000000000001;268.0
1;3065793;6713718;Amaa;246;20040906;2004;9;6;3075000;6715000;15.9;18.3;16.0;0.0;12042;15.07;943.0000000000001;268.0
1;3065793;6713718;Amaa;246;20040907;2004;9;7;3075000;6715000;14.5;16.1;13.9;1.0;12874;10.97;952.5000000000001;269.0
1;3065793;6713718;Amaa;246;20040908;2004;9;8;3075000;6715000;12.0;15.1;11.0;0.0;11394;9.04;959.5000000000001;269.0
1;3065793;6713718;Amaa;246;20040909;2004;9;9;3075000;6715000;13.8;16.6;12.1;0.0;11340;10.75;968.3000000000001;269.0
1;3065793;6713718;Amaa;246;20040910;2004;9;10;3075000;6715000;13.5;15.4;11.6;0.0;13176;13.76;976.8000000000001;269.0
1;3065793;6713718;Amaa;246;20040911;2004;9;11;3075000;6715000;13.9;16.2;13.2;0.0;13252;14.2;985.7;269.0
1;3065793;6713718;Amaa;246;20040912;2004;9;12;3075000;6715000;15.4;16.1;15.1;0.0;11729;14.89;996.1;269.0
1;3065793;6713718;Amaa;246;20040913;2004;9;13;3075000;6715000;14.0;15.9;13.0;0.0;11610;13.62;1005.1;269.0
1;3065793;6713718;Amaa;246;20040914;2004;9;14;3075000;6715000;13.3;14.1;13.0;0.0;11675;13.01;1013.4;269.0
1;3065793;6713718;Amaa;246;20040915;2004;9;15;3075000;6715000;12.9;14.0;12.5;14.0;9504;13.16;1021.3;283.0
1;3065793;6713718;Amaa;246;20040916;2004;9;16;3075000;6715000;10.9;13.1;9.5;3.0;8078;9.67;1027.2;286.0
1;3065793;6713718;Amaa;246;20040917;2004;9;17;3075000;6715000;12.5;13.5;11.5;4.0;6934;11.41;1034.7;290.0
1;3065793;6713718;Amaa;246;20040918;2004;9;18;3075000;6715000;11.4;13.1;11.3;1.0;5152;12.57;1041.1000000000001;291.0
1;3065793;6713718;Amaa;246;20040919;2004;9;19;3075000;6715000;12.0;12.6;11.6;2.0;4471;13.28;1048.1000000000001;293.0
1;3065793;6713718;Amaa;246;20040920;2004;9;20;3075000;6715000;11.3;11.8;10.2;6.0;10217;12.4;1054.4;299.0
1;3065793;6713718;Amaa;246;20040921;2004;9;21;3075000;6715000;11.5;12.3;11.1;0.0;9072;12.62;1060.9;299.0
1;3065793;6713718;Amaa;246;20040922;2004;9;22;3075000;6715000;11.1;12.0;10.3;0.0;8262;12.18;1067.0;299.0
1;3065793;6713718;Amaa;246;20040923;2004;9;23;3075000;6715000;10.9;12.5;9.3;0.0;8240;11.56;1072.9;299.0
1;3065793;6713718;Amaa;246;20040924;2004;9;24;3075000;6715000;11.5;12.8;10.5;3.0;8845;11.75;1079.4;302.0
1;3065793;6713718;Amaa;246;20040925;2004;9;25;3075000;6715000;11.8;12.6;10.0;0.0;5281;11.35;1086.2;302.0
1;3065793;6713718;Amaa;246;20040926;2004;9;26;3075000;6715000;10.9;11.5;10.4;0.0;6264;12.04;1092.1000000000001;302.0
1;3065793;6713718;Amaa;246;20040927;2004;9;27;3075000;6715000;11.8;13.0;10.9;5.0;6718;11.99;1098.9;307.0
1;3065793;6713718;Amaa;246;20040928;2004;9;28;3075000;6715000;10.5;12.4;9.2;5.0;3110;10.98;1104.4;312.0
1;3065793;6713718;Amaa;246;20040929;2004;9;29;3075000;6715000;11.6;12.8;11.2;0.0;10735;11.22;1111.0;312.0
1;3065793;6713718;Amaa;246;20040930;2004;9;30;3075000;6715000;12.0;11.4;12.5;0.0;9634;11.54;1118.0;312.0
1;3065793;6713718;Amaa;246;20041001;2004;10;1;3075000;6715000;11.9;12.2;11.3;0.0;9353;11.57;1124.9;312.0
1;3065793;6713718;Amaa;246;20041002;2004;10;2;3075000;6715000;11.6;11.1;11.5;0.0;9612;11.14;1131.5;312.0
1;3065793;6713718;Amaa;246;20041003;2004;10;3;3075000;6715000;11.6;12.2;11.1;0.0;4698;11.51;1138.1;312.0
1;3065793;6713718;Amaa;246;20041004;2004;10;4;3075000;6715000;11.4;11.9;10.7;4.0;2430;12.33;1144.5;316.0
1;3065793;6713718;Amaa;246;20041005;2004;10;5;3075000;6715000;11.6;12.3;11.7;0.0;5540;12.54;1151.1;316.0
1;3065793;6713718;Amaa;246;20041006;2004;10;6;3075000;6715000;9.9;10.9;8.8;0.0;4817;11.42;1156.0;316.0
1;3065793;6713718;Amaa;246;20041007;2004;10;7;3075000;6715000;10.7;11.7;9.8;6.0;5972;11.34;1161.7;322.0
1;3065793;6713718;Amaa;246;20041008;2004;10;8;3075000;6715000;9.9;11.4;9.2;0.0;3920;10.31;1166.6000000000001;322.0
1;3065793;6713718;Amaa;246;20041009;2004;10;9;3075000;6715000;8.7;10.0;8.7;0.0;8413;7.69;1170.3000000000002;322.0
1;3065793;6713718;Amaa;246;20041010;2004;10;10;3075000;6715000;6.2;8.9;4.7;0.0;6869;6.45;1171.5000000000002;322.0
1;3065793;6713718;Amaa;246;20041011;2004;10;11;3075000;6715000;7.5;7.2;5.6;0.0;5789;5.68;1174.0000000000002;322.0
1;3065793;6713718;Amaa;246;20041012;2004;10;12;3075000;6715000;8.3;8.5;7.3;0.0;7042;7.54;1177.3000000000002;322.0
1;3065793;6713718;Amaa;246;20041013;2004;10;13;3075000;6715000;9.1;9.9;8.5;0.0;5033;8.28;1181.4;322.0
1;3065793;6713718;Amaa;246;20041014;2004;10;14;3075000;6715000;10.2;10.4;10.3;0.0;4385;8.6;1186.6000000000001;322.0
1;3065793;6713718;Amaa;246;20041015;2004;10;15;3075000;6715000;10.1;10.1;9.6;0.0;3434;9.17;1191.7;322.0
1;3065793;6713718;Amaa;246;20041016;2004;10;16;3075000;6715000;9.5;9.6;9.4;2.0;1922;9.98;1196.2;324.0
1;3065793;6713718;Amaa;246;20041017;2004;10;17;3075000;6715000;8.9;9.5;8.4;2.0;2020;10.14;1200.1000000000001;326.0
1;3065793;6713718;Amaa;246;20041018;2004;10;18;3075000;6715000;9.2;10.1;8.2;4.0;3899;10.24;1204.3000000000002;330.0
1;3065793;6713718;Amaa;246;20041019;2004;10;19;3075000;6715000;7.9;9.2;7.5;0.0;1890;9.28;1207.2000000000003;330.0
1;3065793;6713718;Amaa;246;20041020;2004;10;20;3075000;6715000;5.7;8.0;4.8;0.0;2246;7.42;1207.9000000000003;330.0
1;3065793;6713718;Amaa;246;20041021;2004;10;21;3075000;6715000;7.7;9.4;4.6;3.0;2549;9.14;1210.6000000000004;333.0
1;3065793;6713718;Amaa;246;20041022;2004;10;22;3075000;6715000;9.3;9.7;8.2;0.0;3942;10.2;1214.9000000000003;333.0
1;3065793;6713718;Amaa;246;20041023;2004;10;23;3075000;6715000;8.2;9.8;7.2;0.0;2830;9.77;1218.1000000000004;333.0
1;3065793;6713718;Amaa;246;20041024;2004;10;24;3075000;6715000;7.3;8.0;6.0;0.0;3942;8.75;1220.4000000000003;333.0
1;3065793;6713718;Amaa;246;20041025;2004;10;25;3075000;6715000;9.2;10.0;7.7;5.0;1296;10.61;1224.6000000000004;338.0
1;3065793;6713718;Amaa;246;20041026;2004;10;26;3075000;6715000;9.6;10.6;9.5;0.0;3121;10.86;1229.2000000000003;338.0
1;3065793;6713718;Amaa;246;20041027;2004;10;27;3075000;6715000;7.5;9.7;7.6;0.0;4039;7.72;1231.7000000000003;338.0
1;3065793;6713718;Amaa;246;20041028;2004;10;28;3075000;6715000;7.5;8.1;6.7;0.0;4201;7.73;1234.2000000000003;338.0
1;3065793;6713718;Amaa;246;20041029;2004;10;29;3075000;6715000;8.5;9.9;8.8;0.0;3143;9.7;1237.7000000000003;338.0
1;3065793;6713718;Amaa;246;20041030;2004;10;30;3075000;6715000;6.1;7.9;4.5;0.0;1112;7.99;1238.8000000000002;338.0
1;3065793;6713718;Amaa;246;20041031;2004;10;31;3075000;6715000;6.0;8.4;4.0;0.0;2300;7.25;1239.8000000000002;338.0
1;3065793;6713718;Amaa;246;20041101;2004;11;1;3075000;6715000;7.3;7.8;5.9;0.0;1933;7.03;1242.1000000000001;338.0
1;3065793;6713718;Amaa;246;20041102;2004;11;2;3075000;6715000;7.1;8.0;6.2;0.0;3812;7.92;1244.2;338.0
1;3065793;6713718;Amaa;246;20041103;2004;11;3;3075000;6715000;6.8;8.6;5.2;0.0;2581;8.44;1246.0;338.0
1;3065793;6713718;Amaa;246;20041104;2004;11;4;3075000;6715000;8.1;8.6;7.1;1.0;950;9.81;1249.1;339.0
1;3065793;6713718;Amaa;246;20041105;2004;11;5;3075000;6715000;8.0;8.9;7.9;1.0;3694;9.2;1252.1;340.0
1;3065793;6713718;Amaa;246;20041106;2004;11;6;3075000;6715000;6.6;8.2;4.6;3.0;1847;7.95;1253.6999999999998;343.0
1;3065793;6713718;Amaa;246;20041107;2004;11;7;3075000;6715000;6.1;7.8;5.3;0.0;788;7.51;1254.7999999999997;343.0
1;3065793;6713718;Amaa;246;20041108;2004;11;8;3075000;6715000;6.3;6.8;5.3;0.0;1976;8.16;1256.0999999999997;343.0
1;3065793;6713718;Amaa;246;20041109;2004;11;9;3075000;6715000;5.8;7.0;4.8;0.0;2743;8.12;1256.8999999999996;343.0
1;3065793;6713718;Amaa;246;20041110;2004;11;10;3075000;6715000;6.8;7.7;4.8;0.0;1145;8.65;1258.6999999999996;343.0
1;3065793;6713718;Amaa;246;20041111;2004;11;11;3075000;6715000;6.6;8.1;5.5;3.0;2732;7.93;1260.2999999999995;346.0
1;3065793;6713718;Amaa;246;20041112;2004;11;12;3075000;6715000;7.5;10.1;6.2;2.0;767;8.78;1262.7999999999995;348.0
1;3065793;6713718;Amaa;246;20041113;2004;11;13;3075000;6715000;6.0;7.0;4.2;0.0;2592;6.78;1263.7999999999995;348.0
1;3065793;6713718;Amaa;246;20041114;2004;11;14;3075000;6715000;6.1;7.8;5.3;0.0;1825;6.57;1264.8999999999994;348.0
1;3065793;6713718;Amaa;246;20041115;2004;11;15;3075000;6715000;8.9;10.6;5.5;1.0;1350;8.45;1268.7999999999995;349.0
1;3065793;6713718;Amaa;246;20041116;2004;11;16;3075000;6715000;4.9;7.8;2.1;0.0;1112;5.13;1268.7999999999995;349.0
1;3065793;6713718;Amaa;246;20041117;2004;11;17;3075000;6715000;3.2;5.0;2.0;8.0;1890;4.87;1268.7999999999995;357.0
1;3065793;6713718;Amaa;246;20041118;2004;11;18;3075000;6715000;2.9;4.6;1.4;3.0;270;5.49;1268.7999999999995;360.0
1;3065793;6713718;Amaa;246;20041119;2004;11;19;3075000;6715000;0.3;3.2;-1.2;0.0;1620;4.76;1268.7999999999995;360.0
1;3065793;6713718;Amaa;246;20041120;2004;11;20;3075000;6715000;1.3;3.9;-1.1;7.0;1296;5.22;1268.7999999999995;367.0
1;3065793;6713718;Amaa;246;20041121;2004;11;21;3075000;6715000;0.3;2.5;-1.0;3.0;918;5.04;1268.7999999999995;370.0
1;3065793;6713718;Amaa;246;20041122;2004;11;22;3075000;6715000;2.4;6.4;-0.7;1.0;1458;5.42;1268.7999999999995;371.0
1;3065793;6713718;Amaa;246;20041123;2004;11;23;3075000;6715000;2.9;4.5;1.1;0.0;1156;5.35;1268.7999999999995;371.0
1;3065793;6713718;Amaa;246;20041124;2004;11;24;3075000;6715000;1.2;3.3;-1.0;4.0;832;5.24;1268.7999999999995;375.0
1;3065793;6713718;Amaa;246;20041125;2004;11;25;3075000;6715000;4.2;6.9;0.4;0.0;864;6.05;1268.7999999999995;375.0
1;3065793;6713718;Amaa;246;20041126;2004;11;26;3075000;6715000;1.7;3.8;1.5;0.0;983;4.26;1268.7999999999995;375.0
1;3065793;6713718;Amaa;246;20041127;2004;11;27;3075000;6715000;2.1;2.2;2.6;0.0;1382;4.27;1268.7999999999995;375.0
1;3065793;6713718;Amaa;246;20041128;2004;11;28;3075000;6715000;2.5;3.2;2.3;5.0;670;5.71;1268.7999999999995;380.0
1;3065793;6713718;Amaa;246;20041129;2004;11;29;3075000;6715000;1.0;2.5;1.1;1.0;659;5.71;1268.7999999999995;381.0
1;3065793;6713718;Amaa;246;20041130;2004;11;30;3075000;6715000;1.3;4.3;-2.9;0.0;454;6.12;1268.7999999999995;381.0
1;3065793;6713718;Amaa;246;20041201;2004;12;1;3075000;6715000;3.8;4.3;4.0;0.0;724;7.17;1268.7999999999995;381.0
1;3065793;6713718;Amaa;246;20041202;2004;12;2;3075000;6715000;3.6;4.9;2.1;2.0;216;7.04;1268.7999999999995;383.0
1;3065793;6713718;Amaa;246;20041203;2004;12;3;3075000;6715000;3.0;3.7;2.9;1.0;378;6.34;1268.7999999999995;384.0
1;3065793;6713718;Amaa;246;20041204;2004;12;4;3075000;6715000;4.6;4.4;2.6;0.0;346;7.15;1268.7999999999995;384.0
1;3065793;6713718;Amaa;246;20041205;2004;12;5;3075000;6715000;5.9;6.5;4.2;4.0;292;8.62;1269.6999999999996;388.0
1;3065793;6713718;Amaa;246;20041206;2004;12;6;3075000;6715000;3.2;5.9;2.4;3.0;130;6.4;1269.6999999999996;391.0
1;3065793;6713718;Amaa;246;20041207;2004;12;7;3075000;6715000;5.5;7.2;2.2;0.0;778;7.77;1270.1999999999996;391.0
1;3065793;6713718;Amaa;246;20041208;2004;12;8;3075000;6715000;5.8;6.8;5.1;0.0;637;7.03;1270.9999999999995;391.0
1;3065793;6713718;Amaa;246;20041209;2004;12;9;3075000;6715000;4.1;5.9;4.1;0.0;562;6.72;1270.9999999999995;391.0
1;3065793;6713718;Amaa;246;20041210;2004;12;10;3075000;6715000;4.4;5.6;2.7;0.0;184;7.85;1270.9999999999995;391.0
1;3065793;6713718;Amaa;246;20041211;2004;12;11;3075000;6715000;3.4;5.0;2.0;0.0;907;6.37;1270.9999999999995;391.0
1;3065793;6713718;Amaa;246;20041212;2004;12;12;3075000;6715000;4.6;6.1;4.5;0.0;832;6.4;1270.9999999999995;391.0
1;3065793;6713718;Amaa;246;20041213;2004;12;13;3075000;6715000;3.0;4.6;1.9;0.0;378;6.83;1270.9999999999995;391.0
1;3065793;6713718;Amaa;246;20041214;2004;12;14;3075000;6715000;3.0;4.5;0.1;3.0;281;7.1;1270.9999999999995;394.0
1;3065793;6713718;Amaa;246;20041215;2004;12;15;3075000;6715000;4.3;5.8;3.1;7.0;140;7.53;1270.9999999999995;401.0
1;3065793;6713718;Amaa;246;20041216;2004;12;16;3075000;6715000;3.7;5.6;2.4;0.0;950;7.23;1270.9999999999995;401.0
1;3065793;6713718;Amaa;246;20041217;2004;12;17;3075000;6715000;4.5;5.4;4.2;0.0;270;7.62;1270.9999999999995;401.0
1;3065793;6713718;Amaa;246;20041218;2004;12;18;3075000;6715000;3.5;5.0;2.2;4.0;583;6.59;1270.9999999999995;405.0
1;3065793;6713718;Amaa;246;20041219;2004;12;19;3075000;6715000;2.0;3.2;1.7;0.0;421;5.25;1270.9999999999995;405.0
1;3065793;6713718;Amaa;246;20041220;2004;12;20;3075000;6715000;1.0;1.8;0.7;0.0;540;4.2;1270.9999999999995;405.0
1;3065793;6713718;Amaa;246;20041221;2004;12;21;3075000;6715000;0.6;1.5;-0.4;0.0;788;4.64;1270.9999999999995;405.0
1;3065793;6713718;Amaa;246;20041222;2004;12;22;3075000;6715000;2.7;3.3;2.5;27.0;238;6.35;1270.9999999999995;432.0
1;3065793;6713718;Amaa;246;20041223;2004;12;23;3075000;6715000;3.0;4.3;2.5;4.0;799;6.3;1270.9999999999995;436.0
1;3065793;6713718;Amaa;246;20041224;2004;12;24;3075000;6715000;0.7;4.9;0.2;0.0;778;4.34;1270.9999999999995;436.0
1;3065793;6713718;Amaa;246;20041225;2004;12;25;3075000;6715000;2.8;5.4;1.3;2.0;810;5.68;1270.9999999999995;438.0
1;3065793;6713718;Amaa;246;20041226;2004;12;26;3075000;6715000;1.0;3.1;0.0;0.0;616;5.55;1270.9999999999995;438.0
1;3065793;6713718;Amaa;246;20041227;2004;12;27;3075000;6715000;-0.3;1.2;-1.0;1.0;756;5.16;1270.9999999999995;439.0
1;3065793;6713718;Amaa;246;20041228;2004;12;28;3075000;6715000;0.9;2.3;-0.6;0.0;302;5.28;1270.9999999999995;439.0
1;3065793;6713718;Amaa;246;20041229;2004;12;29;3075000;6715000;-0.1;2.2;-2.7;4.0;799;4.95;1270.9999999999995;443.0
1;3065793;6713718;Amaa;246;20041230;2004;12;30;3075000;6715000;3.8;5.3;1.7;1.0;302;7.3;1270.9999999999995;444.0
1;3065793;6713718;Amaa;246;20041231;2004;12;31;3075000;6715000;3.4;5.8;2.7;0.0;886;6.14;1270.9999999999995;444.0
1;3065793;6713718;Amaa;246;20050101;2005;1;1;3075000;6715000;1.9;3.1;-0.1;0.0;497;6.11;0.0;0.0
1;3065793;6713718;Amaa;246;20050102;2005;1;2;3075000;6715000;3.3;4.5;2.2;1.5;367;6.88;0.0;1.5
1;3065793;6713718;Amaa;246;20050103;2005;1;3;3075000;6715000;2.5;3.9;1.6;0.7;378;5.26;0.0;2.2
1;3065793;6713718;Amaa;246;20050104;2005;1;4;3075000;6715000;1.6;3.4;1.0;3.3;875;5.1;0.0;5.5
1;3065793;6713718;Amaa;246;20050105;2005;1;5;3075000;6715000;2.9;4.3;1.6;1.6;1080;6.01;0.0;7.1
1;3065793;6713718;Amaa;246;20050106;2005;1;6;3075000;6715000;3.0;4.0;1.7;10.7;313;6.77;0.0;17.799999999999997
1;3065793;6713718;Amaa;246;20050107;2005;1;7;3075000;6715000;5.1;7.2;2.5;0.1;292;7.83;0.09999999999999964;17.9
1;3065793;6713718;Amaa;246;20050108;2005;1;8;3075000;6715000;4.7;7.4;4.2;8.0;421;7.7;0.09999999999999964;25.9
1;3065793;6713718;Amaa;246;20050109;2005;1;9;3075000;6715000;2.1;5.4;0.0;1.3;173;6.24;0.09999999999999964;27.2
1;3065793;6713718;Amaa;246;20050110;2005;1;10;3075000;6715000;4.3;6.6;1.9;4.8;324;7.39;0.09999999999999964;32.0
1;3065793;6713718;Amaa;246;20050111;2005;1;11;3075000;6715000;4.7;6.5;4.1;0.1;1253;7.09;0.09999999999999964;32.1
1;3065793;6713718;Amaa;246;20050112;2005;1;12;3075000;6715000;4.8;5.3;4.1;0.1;799;7.24;0.09999999999999964;32.2
1;3065793;6713718;Amaa;246;20050113;2005;1;13;3075000;6715000;4.4;5.9;3.6;0.0;734;6.5;0.09999999999999964;32.2
1;3065793;6713718;Amaa;246;20050114;2005;1;14;3075000;6715000;2.6;4.3;1.9;0.3;1393;5.9;0.09999999999999964;32.5
1;3065793;6713718;Amaa;246;20050115;2005;1;15;3075000;6715000;2.5;3.6;2.4;4.6;1458;5.25;0.09999999999999964;37.1
1;3065793;6713718;Amaa;246;20050116;2005;1;16;3075000;6715000;3.6;4.8;2.2;0.0;616;6.59;0.09999999999999964;37.1
1;3065793;6713718;Amaa;246;20050117;2005;1;17;3075000;6715000;3.0;3.7;3.2;0.0;1382;6.53;0.09999999999999964;37.1
1;3065793;6713718;Amaa;246;20050118;2005;1;18;3075000;6715000;3.2;4.0;2.6;4.3;637;7.05;0.09999999999999964;41.4
1;3065793;6713718;Amaa;246;20050119;2005;1;19;3075000;6715000;1.8;3.8;0.1;2.3;1588;6.62;0.09999999999999964;43.699999999999996
1;3065793;6713718;Amaa;246;20050120;2005;1;20;3075000;6715000;1.5;2.7;-0.1;3.5;1145;6.26;0.09999999999999964;47.199999999999996
1;3065793;6713718;Amaa;246;20050121;2005;1;21;3075000;6715000;1.0;2.5;0.2;1.7;605;5.65;0.09999999999999964;48.9
1;3065793;6713718;Amaa;246;20050122;2005;1;22;3075000;6715000;0.3;2.0;-0.5;1.3;626;5.17;0.09999999999999964;50.199999999999996
1;3065793;6713718;Amaa;246;20050123;2005;1;23;3075000;6715000;0.2;1.3;-0.1;0.5;1091;4.93;0.09999999999999964;50.699999999999996
1;3065793;6713718;Amaa;246;20050124;2005;1;24;3075000;6715000;-0.7;0.7;-1.5;0.7;1998;4.36;0.09999999999999964;51.4
1;3065793;6713718;Amaa;246;20050125;2005;1;25;3075000;6715000;-1.3;0.1;-2.3;0.1;637;4.71;0.09999999999999964;51.5
1;3065793;6713718;Amaa;246;20050126;2005;1;26;3075000;6715000;-1.3;-0.3;-3.0;0.9;1717;4.68;0.09999999999999964;52.4
1;3065793;6713718;Amaa;246;20050127;2005;1;27;3075000;6715000;-0.4;1.6;-1.1;0.2;2797;4.63;0.09999999999999964;52.6
1;3065793;6713718;Amaa;246;20050128;2005;1;28;3075000;6715000;-4.5;-0.9;-6.3;0.0;2592;3.31;0.09999999999999964;52.6
