time;UTC;ID;cloudiness;hpa;rh;rainfall;snowdepth;t_mean;t_min;t_max;t_dewpoint;visibility;wind_direction;gust_speed;wind_speed;lamposumma_v;radiation
2010-08-22;0;1;6.527777777777778;1004.1513888888878;91.15972222222223;4.083333333333332;-1.0;7.778472222222226;3.8;11.6;6.340972222222224;;79.04166666666667;5.345833333333333;3.2055555555555566;621.2570725929356;68.00704166666667
2010-08-23;0;1;4.979166666666667;1004.152083333333;85.99305555555556;0.0;-1.0;5.635416666666669;-0.4;9.5;3.322222222222223;;59.576388888888886;5.014583333333334;3.044444444444445;621.8924892596023;125.38495833333332
2010-08-24;0;1;7.472222222222222;1006.0284722222225;78.0;0.0;-1.0;5.138194444444443;2.3;7.8;1.4659722222222227;;70.72916666666667;3.0319444444444454;1.6076388888888882;622.0306837040467;99.15710416666668
2010-08-25;0;1;7.604166666666667;1006.4194444444443;76.43055555555556;0.0;-1.0;4.672916666666669;2.3;6.8;0.7555555555555555;;62.020833333333336;4.903472222222222;2.9506944444444456;622.0306837040467;71.6895
2010-08-26;0;1;7.145833333333333;1008.8791666666665;82.56944444444444;0.75;-1.0;4.720138888888891;3.1;8.2;1.9048611111111111;;50.49305555555556;4.040277777777781;2.3270833333333325;622.0306837040467;88.74975
2010-08-27;0;1;6.979166666666667;1011.3979166666666;80.48611111111111;0.3166666666666667;-1.0;5.001388888888888;3.2;8.2;1.7722222222222221;;94.82638888888889;2.443055555555555;1.2972222222222225;622.0320725929356;103.82483333333332
2010-08-28;0;1;7.222222222222222;1013.1937500000004;82.25694444444444;0.43333333333333335;-1.0;5.065972222222219;2.3;8.4;2.128472222222221;;65.04166666666667;1.6909722222222219;0.7270833333333333;622.0980448151578;94.56529166666664
2010-08-29;0;1;7.604166666666667;1016.0722222222222;88.13888888888889;0.18333333333333335;-1.0;4.645833333333332;2.4;7.0;2.8055555555555567;;31.59722222222222;0.8743055555555556;0.22430555555555565;622.0980448151578;52.21627083333333
2010-08-30;0;1;6.451388888888889;1014.6305555555559;83.20138888888889;0.6166666666666667;-1.0;6.253472222222223;2.3;10.9;3.40625;;149.40277777777777;3.722916666666667;2.050694444444444;623.35151703738;130.73704166666667
2010-08-31;0;1;5.868055555555555;1007.4916666666663;90.77083333333333;5.766666666666667;-1.0;6.996527777777777;4.2;11.4;5.502083333333333;;191.22222222222223;6.7444444444444445;3.7819444444444454;625.3480448151578;81.7915229891709
2010-09-01;0;1;5.340277777777778;1006.7229166666667;84.36111111111111;0.8833333333333332;-1.0;5.834027777777778;2.9;10.0;3.1416666666666675;;254.70138888888889;4.623611111111112;2.5465277777777775;626.1820725929356;142.0489375
2010-09-02;0;1;4.722222222222222;1019.2624999999995;80.49305555555556;0.10000000000000002;-1.0;4.388194444444448;-0.1;8.6;1.1451388888888885;;253.375;6.4416666666666655;3.8125000000000018;626.1820725929356;100.62245833333334
2010-09-03;0;1;3.7847222222222223;1020.6979166666674;82.15277777777777;0.0;-1.0;3.4534722222222225;-0.4;7.7;0.46180555555555575;;150.27777777777777;4.597222222222223;2.8979166666666667;626.1820725929356;83.33845833333334
2010-09-04;0;1;5.833333333333333;1015.2173611111108;83.25694444444444;1.3;-1.0;6.913888888888889;-0.4;11.7;4.1319444444444455;;285.9166666666667;6.004166666666666;3.4270833333333335;628.0959614818245;60.22791666666668
