time;t_mean;rainfall;rh;vpd;wind;radiation;lamposumma_v
2011-10-21;1.5;0.0;73.20833333333333;0.21041666666666667;4.174166666666667;51.388888888888886;1145.4
2011-10-22;0.9;0.3;92.5;0.05541666666666667;1.7270833333333335;31.36574074074074;1145.4
2011-10-23;3.5;0.3;98.75;0.00875;2.86375;10.532407407407407;1145.4
2011-10-24;-0.7;0.1;98.25;0.012916666666666667;1.55875;30.90277777777778;1145.4
2011-10-25;-1.8;0.0;96.33333333333333;0.023333333333333334;2.0825;38.541666666666664;1145.4
2011-10-26;-1.4;0.7;96.66666666666667;0.015416666666666667;0.8975;30.555555555555557;1145.4
2011-10-27;2.3;1.3;99.33333333333333;0.005833333333333334;2.8120833333333333;5.439814814814815;1145.4
2011-10-28;5.5;6.8;99.0;0.009166666666666667;3.9608333333333334;7.638888888888889;1145.9
2011-10-29;2.9;0.0;84.125;0.13083333333333333;3.8325;20.949074074074073;1145.9
2011-10-30;-0.3;1.2;94.79166666666667;0.03625;2.5116666666666667;18.055555555555557;1145.9
2011-10-31;4.3;0.0;97.0;0.028333333333333335;3.9170833333333337;22.569444444444443;1145.9
2011-11-01;3.3;0.0;98.33333333333333;0.01375;2.8854166666666665;23.495370370370367;1145.9
2011-11-02;4.9;0.0;91.375;0.08041666666666668;4.2004166666666665;23.61111111111111;1145.9
2011-11-03;2.6;0.0;96.125;0.03166666666666667;1.6441666666666668;21.412037037037038;1145.9
2011-11-04;5.4;0.5;99.375;0.0062499999999999995;3.4583333333333335;5.208333333333333;1146.3
2011-11-05;5.7;1.8;98.83333333333333;0.011666666666666667;3.76;4.74537037037037;1147.0
2011-11-06;5.5;3.3;98.95833333333333;0.010416666666666666;2.8120833333333333;4.050925925925926;1147.5
2011-11-07;4.1;0.7;87.70833333333333;0.12375000000000001;4.1975;13.078703703703704;1147.5
2011-11-08;5.5;0.0;87.0;0.15291666666666667;3.5370833333333334;7.638888888888889;1148.0
2011-11-09;0.4;0.8;98.875;0.009583333333333334;2.004166666666667;13.194444444444445;1148.0
2011-11-10;0.8;0.5;97.83333333333333;0.01625;3.1654166666666668;14.12037037037037;1148.0
2011-11-11;-1.7;0.0;96.875;0.016666666666666666;1.5608333333333333;14.12037037037037;1148.0
2011-11-12;-0.2;0.0;98.75;0.0062499999999999995;2.3554166666666667;5.439814814814815;1148.0
2011-11-13;-0.6;0.0;93.625;0.042083333333333334;4.2075000000000005;13.657407407407407;1148.0
2011-11-14;2.1;0.0;80.58333333333333;0.14208333333333334;4.620833333333333;14.467592592592593;1148.0
2011-11-15;-0.4;0.0;82.54166666666667;0.11291666666666667;3.8945833333333333;13.88888888888889;1148.0
2011-11-16;3.7;0.0;82.91666666666667;0.14541666666666667;5.1175;8.912037037037036;1148.0
2011-11-17;3.7;0.0;86.54166666666667;0.11083333333333334;3.0720833333333335;8.564814814814815;1148.0
2011-11-18;-0.7;0.0;95.95833333333333;0.024999999999999998;2.892916666666667;10.416666666666666;1148.0
2011-11-19;-1.5;0.0;83.75;0.09375;2.6358333333333333;10.069444444444445;1148.0
2011-11-20;-2.5;4.2;88.83333333333333;0.06125;3.2845833333333334;2.5462962962962963;1148.0
2011-11-21;-1.1;0.0;99.29166666666667;0.004166666666666667;2.535416666666667;7.523148148148148;1148.0
2011-11-22;-2.8;0.0;98.125;0.010833333333333334;2.4208333333333334;3.4722222222222223;1148.0
2011-11-23;1.1;0.0;98.70833333333333;0.01;4.545;3.8194444444444446;1148.0
2011-11-24;1.3;1.8;85.20833333333333;0.10666666666666667;5.108333333333333;7.407407407407407;1148.0
2011-11-25;1.1;0.0;92.58333333333333;0.050833333333333335;4.46375;1.2731481481481481;1148.0
2011-11-26;2.0;0.0;53.875;0.33958333333333335;7.530833333333334;5.671296296296297;1148.0
2011-11-27;-2.4;0.0;76.95833333333333;0.13416666666666668;3.5941666666666663;3.8194444444444446;1148.0
2011-11-28;-2.2;2.0;72.45833333333333;0.16083333333333333;4.604166666666667;4.398148148148148;1148.0
2011-11-29;-1.5;10.1;97.58333333333333;0.013333333333333334;3.9616666666666664;3.4722222222222223;1148.0
2011-11-30;2.1;0.0;94.0;0.04;5.5075;0.46296296296296297;1148.0
2011-12-01;0.5;4.4;89.70833333333333;0.06749999999999999;5.875416666666666;3.4722222222222223;1148.0
2011-12-02;0.8;0.0;69.75;0.19791666666666666;5.615833333333334;4.62962962962963;1148.0
2011-12-03;-2.4;0.0;85.91666666666667;0.08125;4.923333333333333;4.282407407407407;1148.0
2011-12-04;0.0;0.0;99.375;0.0020833333333333333;2.6962499999999996;1.5046296296296295;1148.0
